X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.2796592322127,44.9528426003486,0027XX BLAISDELL AVE,MP20237033,5,2023/01/09 00:00:00+00,1835,2023/01/09 00:00:00+00,2023/01/09 18:35:00+00,1835,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.27966,44.95284,-10383844.1670874,5614100.57143999,Whittier,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,217
-93.2701995267066,44.9792828724613,0004XX NICOLLET MALL,MP20237035,1,2023/01/09 00:00:00+00,2115,2023/01/09 00:00:00+00,2023/01/09 21:15:00+00,2043,ASLT2,ASSLT W/DNGRS WEAPON,05 ,2023/01/10 00:00:00+00,,-93.2702,44.97928,-10382791.1174519,5618260.58787973,Downtown West,2023/01/12 00:00:00+00,2023/01/13 07:02:39+00,218
-93.2531108696669,44.9447299423472,0015XX 32ND ST E,MP20237074,3,2023/01/09 00:00:00+00,2147,2023/01/09 00:00:00+00,2023/01/09 21:47:00+00,2147,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/10 00:00:00+00,,-93.25311,44.94473,-10380888.8169493,5612824.53951594,Powderhorn Park,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,219
-93.2813622834812,44.9474825817751,0030XX PILLSBURY AVE,MP20237082,5,2023/01/09 00:00:00+00,2225,2023/01/09 00:00:00+00,2023/01/09 22:25:00+00,2208,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.28136,44.94748,-10384033.7498557,5613257.47922958,Lyndale,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,220
-93.2964042135876,45.0026099000616,0012XX 23RD AVE N,MP20237093,4,2023/01/09 00:00:00+00,2304,2023/01/09 00:00:00+00,2023/01/09 23:04:00+00,2304,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.2964,45.00261,-10385708.2098747,5621932.37089891,Near - North,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,221
-93.2297931623947,44.9341232671966,0030XX 38TH ST E,MP20237098,3,2023/01/09 00:00:00+00,2227,2023/01/09 00:00:00+00,2023/01/09 22:27:00+00,2200,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.22979,44.93412,-10378293.1016396,5611156.49808561,Standish,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,222
-93.2682926746496,44.9215219037784,0005XX 45TH ST E,MP20237102,3,2023/01/10 00:00:00+00,38,2023/01/09 00:00:00+00,2023/01/10 00:38:00+00,2231,ASLT2,ASSLT W/DNGRS WEAPON,05 ,2023/01/10 00:00:00+00,,-93.26829,44.92152,-10382578.8477163,5609175.16570903,Regina,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,223
-93.2930751478745,44.9644341326115,DUPONT AVE S / LINCOLN AVE,MP20237116,5,2023/01/09 00:00:00+00,2313,2023/01/09 00:00:00+00,2023/01/09 23:13:00+00,2313,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.29308,44.96443,-10385337.62,5615924.105,Lowry Hill,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,224
-93.2451756447237,45.0203945644828,0010XX 29TH AVE NE,MP20237126,2,2023/01/09 00:00:00+00,2320,2023/01/09 00:00:00+00,2023/01/09 23:20:00+00,2300,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/10 00:00:00+00,,-93.24518,45.02039,-10380005.4716587,5624732.76461659,Audubon Park,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,225
-93.2417198249274,44.9627471066488,0021XX FRANKLIN AVE E,MP20237135,3,2023/01/10 00:00:00+00,104,2023/01/09 00:00:00+00,2023/01/10 01:04:00+00,2334,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/10 00:00:00+00,,-93.24172,44.96275,-10379620.7716052,5615658.6858957,Seward,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,226
-93.2778204967088,44.968063173726,15TH ST E / NICOLLET AVE,MP20237145,1,2023/01/09 00:00:00+00,2356,2023/01/09 00:00:00+00,2023/01/09 23:56:00+00,2356,ROBPAG,ROBBERY PER AGG,04 ,2023/01/10 00:00:00+00,,-93.27782,44.96806,-10383639.48,5616495.087,Loring Park,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,227
-93.305061860089,44.9987524365617,0019XX GOLDEN VALLEY RD,MP20237156,4,2023/01/10 00:00:00+00,12,2023/01/09 00:00:00+00,2023/01/10 00:12:00+00,1800,DASLT2,2ND DEG DOMES ASLT,05 ,2023/01/10 00:00:00+00,,-93.30506,44.99875,-10386671.9747318,5621325.08504482,Jordan,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,228
-93.2486683655153,44.9438352756091,0032XX 18TH AVE S,MP20237211,3,2023/01/10 00:00:00+00,320,2023/01/10 00:00:00+00,2023/01/10 03:20:00+00,320,DASLT3,3RD DEG DOMES ASLT,05 ,2023/01/10 00:00:00+00,,-93.24867,44.94384,-10380394.2796076,5612683.8293391,Corcoran,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,229
-93.2892866810302,44.9600141511531,0022XX ALDRICH AVE S,MP20237224,5,2023/01/10 00:00:00+00,425,2023/01/10 00:00:00+00,2023/01/10 04:25:00+00,425,ROBPAG,ROBBERY PER AGG,04 ,2023/01/10 00:00:00+00,,-93.28929,44.96001,-10384915.8898499,5615228.72769831,Lowry Hill East,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,230
-93.2690192895436,44.9475064097875,0030XX 5TH AVE S,MP20237229,3,2023/01/10 00:00:00+00,605,2023/01/10 00:00:00+00,2023/01/10 06:05:00+00,455,ROBPAG,ROBBERY PER AGG,04 ,2023/01/10 00:00:00+00,,-93.26902,44.94751,-10382659.7341037,5613261.22698777,Central,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,231
-93.2414366822381,44.9395332952397,0021XX 35TH ST E,MP20237235,3,2023/01/10 00:00:00+00,527,2023/01/10 00:00:00+00,2023/01/10 05:27:00+00,500,CARJCK,ROBBERY INCLUDING AUTO THEFT,,2023/01/10 00:00:00+00,,-93.24144,44.93953,-10379589.2523109,5612007.25883752,Corcoran,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,232
-93.2638543225113,44.9206165047067,0045XX COLUMBUS AVE,MP20237243,3,2023/01/10 00:00:00+00,900,2023/01/10 00:00:00+00,2023/01/10 09:00:00+00,530,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/10 00:00:00+00,,-93.26385,44.92062,-10382084.7726024,5609032.82512739,Regina,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,233
-93.2931739014704,44.9509960571211,0028XX DUPONT AVE S,MP20237253,5,2023/01/10 00:00:00+00,911,2023/01/09 00:00:00+00,2023/01/10 09:11:00+00,1900,CSCR,CSC - RAPE,03 ,2023/01/10 00:00:00+00,,-93.29317,44.951,-10385348.6131925,5613810.11459808,Lowry Hill East,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,234
-93.3057400450094,45.0213502946754,0036XX NEWTON AVE N,MP20237256,4,2023/01/10 00:00:00+00,740,2023/01/10 00:00:00+00,2023/01/10 07:40:00+00,635,CSCR,CSC - RAPE,03 ,2023/01/10 00:00:00+00,,-93.30574,45.02135,-10386747.4698802,5624883.27956364,Folwell,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,235
-93.2819663915266,45.0190612638921,0035XX WASHINGTON AVE N,MP20237264,4,2023/01/10 00:00:00+00,748,2023/01/09 00:00:00+00,2023/01/10 07:48:00+00,1900,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.28197,45.01906,-10384100.9989337,5624522.79135978,McKinley,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,236
-93.2243029827717,44.9223783682237,0044XX 33RD AVE S,MP20237276,3,2023/01/10 00:00:00+00,925,2023/01/09 00:00:00+00,2023/01/10 09:25:00+00,2200,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.2243,44.92238,-10377681.9376221,5609309.81524813,Ericsson,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,237
-93.2277888350446,44.910798144966,0030XX 51ST ST E,MP20237278,3,2023/01/10 00:00:00+00,937,2023/01/10 00:00:00+00,2023/01/10 09:37:00+00,745,THEFT,OTHER THEFT,07 ,2023/01/10 00:00:00+00,,-93.22779,44.9108,-10378069.9809058,5607489.39430085,Minnehaha,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,238
-93.2840854472133,44.9661520350227,0004XX CLIFTON AVE,MP20237282,1,2023/01/10 00:00:00+00,902,2023/01/09 00:00:00+00,2023/01/10 09:02:00+00,2000,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.28409,44.96615,-10384336.8910752,5616194.38985028,Loring Park,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,239
-93.2829644719095,44.9546388308716,0026XX PLEASANT AVE,MP20237285,5,2023/01/10 00:00:00+00,857,2023/01/09 00:00:00+00,2023/01/10 08:57:00+00,1630,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.28296,44.95464,-10384212.104675,5614383.12314387,Whittier,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,240
-93.2829514643042,44.9564300131182,0025XX PLEASANT AVE,MP20237298,5,2023/01/10 00:00:00+00,836,2023/01/04 00:00:00+00,2023/01/10 08:36:00+00,0,THEFT,OTHER THEFT,07 ,2023/01/10 00:00:00+00,,-93.28295,44.95643,-10384210.6566949,5614664.88948648,Whittier,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,241
-93.2663825473351,44.9671681664925,0006XX 16TH ST E,MP20237311,1,2023/01/10 00:00:00+00,915,2023/01/09 00:00:00+00,2023/01/10 09:15:00+00,1700,THEFT,OTHER THEFT,07 ,2023/01/10 00:00:00+00,,-93.26638,44.96717,-10382366.2133365,5616354.26600099,Elliot Park,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,242
-93.305061860089,44.9987524365617,0019XX GOLDEN VALLEY RD,MP20237334,4,2023/01/10 00:00:00+00,1107,2023/01/09 00:00:00+00,2023/01/10 11:07:00+00,2200,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.30506,44.99875,-10386671.9747318,5621325.08504482,Jordan,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,243
-93.2970360122017,44.9456599676388,0031XX GIRARD AVE S,MP20237360,5,2023/01/10 00:00:00+00,1140,2023/01/08 00:00:00+00,2023/01/10 11:40:00+00,0,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/10 00:00:00+00,,-93.29704,44.94566,-10385778.541385,5612970.81314588,South Uptown,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,244
-93.2788292176363,44.9773362596416,0004XX 10TH ST N,MP20237365,1,2023/01/10 00:00:00+00,1149,2023/01/09 00:00:00+00,2023/01/10 11:49:00+00,1840,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/10 00:00:00+00,,-93.27883,44.97734,-10383751.7703008,5617954.24949095,Downtown West,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,245
-93.2473948131572,44.9510149426443,0028XX CEDAR AVE S,MP20237373,3,2023/01/10 00:00:00+00,1100,2023/01/08 00:00:00+00,2023/01/10 11:00:00+00,2340,THEFT,OTHER THEFT,07 ,2023/01/10 00:00:00+00,,-93.24739,44.95101,-10380252.5084442,5613813.08515919,East Phillips,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,246
-93.2905387986873,44.9618131452867,0020XX BRYANT AVE S,MP20237403,5,2023/01/10 00:00:00+00,1136,2023/01/09 00:00:00+00,2023/01/10 11:36:00+00,1800,ADLTTN,ADULTERATION - HARM/ILLNESS,05 ,2023/01/10 00:00:00+00,,-93.29054,44.96181,-10385055.2748682,5615511.74947374,Lowry Hill East,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,247
-93.2777409455005,44.9705173747268,0013XX NICOLLET MALL,MP20237426,1,2023/01/10 00:00:00+00,1409,2023/01/09 00:00:00+00,2023/01/10 14:09:00+00,1700,BURGB,BURGLARY OF BUSINESS,06 ,2023/01/10 00:00:00+00,,-93.27774,44.97052,-10383630.6243561,5616881.24380765,Loring Park,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,248
-93.3057365236135,44.9887970970857,0011XX NEWTON AVE N,MP20237432,4,2023/01/10 00:00:00+00,1229,2023/01/10 00:00:00+00,2023/01/10 12:29:00+00,1229,DASLT2,2ND DEG DOMES ASLT,05 ,2023/01/10 00:00:00+00,,-93.30574,44.9888,-10386747.077872,5619757.99076698,Willard - Hay,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,249
-93.2949611464405,45.0185548670581,0012XX 35TH AVE N,MP20237453,4,2023/01/10 00:00:00+00,1309,2023/01/08 00:00:00+00,2023/01/10 13:09:00+00,2000,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.29496,45.01855,-10385547.5684425,5624443.04340198,Folwell,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,250
-93.3057365236135,44.9887970970857,0011XX NEWTON AVE N,MP20237690,4,2023/01/10 00:00:00+00,1813,2023/01/10 00:00:00+00,2023/01/10 18:13:00+00,800,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/10 00:00:00+00,,-93.30574,44.9888,-10386747.077872,5619757.99076698,Near - North,2023/01/10 00:00:00+00,2023/01/11 07:03:56+00,251
-93.2901479875212,45.0439100195853,49TH AVE N / ALDRICH AVE N,MP20231759,4,2023/01/03 00:00:00+00,522,2023/01/03 00:00:00+00,2023/01/03 05:22:00+00,522,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.29015,45.04391,-10385011.77,5628436.871,Lind - Bohanon,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,252
-93.2957801862991,44.9438264808467,0032XX FREMONT AVE S,MP20231769,5,2023/01/03 00:00:00+00,950,2023/01/02 00:00:00+00,2023/01/03 09:50:00+00,2100,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.29578,44.94383,-10385638.7434864,5612682.44607774,South Uptown,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,253
-93.2920049785884,44.9404071230484,0034XX COLFAX AVE S,MP20231772,5,2023/01/03 00:00:00+00,704,2023/01/03 00:00:00+00,2023/01/03 07:04:00+00,615,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.292,44.94041,-10385218.4893406,5612144.68117877,South Uptown,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,254
-93.2587375932131,44.9709861263034,0007XX 10TH AVE S,MP20231794,1,2023/01/03 00:00:00+00,822,2023/01/03 00:00:00+00,2023/01/03 08:22:00+00,615,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.25874,44.97099,-10381515.1808645,5616955.00146079,Elliot Park,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,255
-93.2945301401571,44.9421165040763,0033XX EMERSON AVE S,MP20231797,5,2023/01/03 00:00:00+00,810,2023/01/02 00:00:00+00,2023/01/03 08:10:00+00,2100,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.29453,44.94212,-10385499.5889527,5612413.51281562,South Uptown,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,256
-93.225456842703,44.9296153444184,0040XX HIAWATHA AVE,MP20231875,3,2023/01/03 00:00:00+00,1014,2022/12/31 00:00:00+00,2023/01/03 10:14:00+00,1700,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/04 00:00:00+00,,-93.22546,44.92962,-10377810.384729,5610447.66031574,Hiawatha,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,257
-93.2735332959985,44.9885525520721,0007XX 1ST ST N,MP20231907,1,2023/01/03 00:00:00+00,1229,2023/01/02 00:00:00+00,2023/01/03 12:29:00+00,2300,BURGD,BURGLARY OF DWELLING,06 ,2023/01/04 00:00:00+00,,-93.27353,44.98855,-10383162.2310195,5619719.49977681,North Loop,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,258
-93.2727760072308,44.9413603838301,34TH ST E / 3RD AVE S,MP20231929,3,2023/01/03 00:00:00+00,1235,2023/01/03 00:00:00+00,2023/01/03 12:35:00+00,1045,ROBPAG,ROBBERY PER AGG,04 ,2023/01/04 00:00:00+00,,-93.27278,44.94136,-10383077.93,5612294.598,Central,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,259
-93.2727592302946,44.9633200012724,0019XX 3RD AVE S,MP20231951,5,2023/01/03 00:00:00+00,1430,2023/01/03 00:00:00+00,2023/01/03 14:30:00+00,1200,THEFT,OTHER THEFT,07 ,2023/01/04 00:00:00+00,,-93.27276,44.96332,-10383076.0624272,5615748.81825908,Steven's Square - Loring Heights,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,260
-93.266400269299,44.9422838522004,0033XX OAKLAND AVE,MP20231954,3,2023/01/03 00:00:00+00,1139,2023/01/03 00:00:00+00,2023/01/03 11:39:00+00,1130,BURGD,BURGLARY OF DWELLING,06 ,2023/01/04 00:00:00+00,,-93.2664,44.94228,-10382368.186104,5612439.83181775,Central,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,261
-93.236199901187,44.8989499182022,0057XX 25TH AVE S,MP20231987,3,2023/01/03 00:00:00+00,1350,2023/01/02 00:00:00+00,2023/01/03 13:50:00+00,2130,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.2362,44.89895,-10379006.2964891,5605627.22264318,Wenonah,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,262
-93.28298999664,44.9513444255552,0028XX PLEASANT AVE,MP20231992,5,2023/01/03 00:00:00+00,1221,2022/12/28 00:00:00+00,2023/01/03 12:21:00+00,0,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/04 00:00:00+00,,-93.28299,44.95134,-10384214.9461462,5613864.91143249,Whittier,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,263
-93.3012251177813,45.0354469660684,0016XX 44TH AVE N,MP20232025,4,2023/01/03 00:00:00+00,1540,2023/01/03 00:00:00+00,2023/01/03 15:40:00+00,1540,ASLT4,ASLT4-LESS THAN SUBST HARM,05 ,2023/01/04 00:00:00+00,,-93.30123,45.03545,-10386244.8705406,5627103.6128359,Webber - Camden,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,264
-93.2549708431407,44.9564412546181,0025XX 14TH AVE S,MP20232061,3,2023/01/03 00:00:00+00,1600,2023/01/03 00:00:00+00,2023/01/03 16:00:00+00,130,DASTR,DOMESTIC ASSAULT/STRANGULATION,05,2023/01/04 00:00:00+00,,-93.25497,44.95644,-10381095.8681795,5614666.65786319,East Phillips,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,265
-93.2652077279116,44.9475126633835,0030XX PARK AVE,MP20232078,3,2023/01/03 00:00:00+00,1550,2022/12/23 00:00:00+00,2023/01/03 15:50:00+00,1200,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.26521,44.94751,-10382235.4329901,5613262.21055616,Central,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,266
-93.2626719249,44.9488396939656,0029XX CHICAGO AVE,MP20232105,3,2023/01/03 00:00:00+00,1840,2023/01/03 00:00:00+00,2023/01/03 18:40:00+00,1200,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/04 00:00:00+00,,-93.26267,44.94884,-10381953.1487199,5613470.93573928,Midtown Phillips,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,267
-93.2661483268961,44.9998106248513,12TH AVE NE / 2ND ST NE,MP20232125,2,2023/01/03 00:00:00+00,1600,2023/01/01 00:00:00+00,2023/01/03 16:00:00+00,1200,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.26615,44.99981,-10382340.14,5621491.673,Sheridan,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,268
-93.2829173543746,44.9617991849863,0020XX PLEASANT AVE,MP20232138,5,2023/01/03 00:00:00+00,1550,2022/12/23 00:00:00+00,2023/01/03 15:50:00+00,0,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/04 00:00:00+00,,-93.28292,44.9618,-10384206.8596259,5615509.55321367,Whittier,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,269
-93.2574465371817,44.933240593161,0038XX 12TH AVE S,MP20232146,3,2023/01/03 00:00:00+00,1811,2023/01/03 00:00:00+00,2023/01/03 18:11:00+00,1811,BURGD,BURGLARY OF DWELLING,06 ,2023/01/04 00:00:00+00,,-93.25745,44.93324,-10381371.4612427,5611017.69968462,Bancroft,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,270
-93.2759209659214,44.9626893588452,0001XX FRANKLIN AVE E,MP20232151,5,2023/01/03 00:00:00+00,1733,2023/01/03 00:00:00+00,2023/01/03 17:33:00+00,1600,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.27592,44.96269,-10383428.0252007,5615649.60063896,Whittier,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,271
-93.2428370165271,44.9604799215868,0022XX MINNEHAHA AVE,MP20232161,3,2023/01/03 00:00:00+00,1659,2023/01/03 00:00:00+00,2023/01/03 16:59:00+00,1635,ASLT2,ASSLT W/DNGRS WEAPON,05 ,2023/01/03 00:00:00+00,,-93.24284,44.96048,-10379745.136783,5615302.00292426,Seward,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,272
-93.2912603848123,44.9519528414327,0009XX 28TH ST W,MP20232195,5,2023/01/03 00:00:00+00,1805,2023/01/02 00:00:00+00,2023/01/03 18:05:00+00,1718,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/04 00:00:00+00,,-93.29126,44.95195,-10385135.6015439,5613960.6132982,Lowry Hill East,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,273
-93.2626206005546,44.9439496042179,0032XX CHICAGO AVE,MP20232212,3,2023/01/03 00:00:00+00,2112,2023/01/03 00:00:00+00,2023/01/03 21:12:00+00,1715,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.26262,44.94395,-10381947.4352832,5612701.81037682,Central,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,274
-93.2555183177974,45.0116384133181,0023XX JEFFERSON ST NE,MP20232252,2,2023/01/03 00:00:00+00,1850,2023/01/03 00:00:00+00,2023/01/03 18:50:00+00,1819,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.25552,45.01164,-10381156.8128159,5623353.90226847,Holland,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,275
-93.3057141402916,45.0141312976255,0032XX NEWTON AVE N,MP20232328,4,2023/01/03 00:00:00+00,2239,2023/01/03 00:00:00+00,2023/01/03 22:39:00+00,2239,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.30571,45.01413,-10386744.5861555,5623746.44419721,Folwell,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,276
-93.2347243015519,44.9510813400921,0028XX 26TH AVE S,MP20232352,3,2023/01/03 00:00:00+00,2121,2023/01/03 00:00:00+00,2023/01/03 21:21:00+00,2000,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.23472,44.95108,-10378842.0335049,5613823.52919786,Longfellow,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,277
-93.2191309567779,44.9283353722272,0041XX 37TH AVE S,MP20232401,3,2023/01/04 00:00:00+00,151,2022/01/03 00:00:00+00,2023/01/04 01:51:00+00,2227,BURGD,BURGLARY OF DWELLING,06 ,2023/01/04 00:00:00+00,,-93.21913,44.92834,-10377106.1902558,5610246.40423499,Hiawatha,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,278
-93.2587262681523,44.9278366363109,0041XX 11TH AVE S,MP20232417,3,2023/01/03 00:00:00+00,2310,2023/01/03 00:00:00+00,2023/01/03 23:10:00+00,2046,ROBPAG,ROBBERY PER AGG,04 ,2023/01/04 00:00:00+00,,-93.25873,44.92784,-10381513.9201976,5610167.98683539,Bancroft,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,279
-93.3140284390132,44.9861124794122,0026XX 8TH AVE N,MP20232448,4,2023/01/03 00:00:00+00,2353,2023/01/03 00:00:00+00,2023/01/03 23:53:00+00,2353,DASLT2,2ND DEG DOMES ASLT,05 ,2023/01/04 00:00:00+00,,-93.31403,44.98611,-10387670.1297075,5619335.44522895,Willard - Hay,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,280
-93.2728379586461,44.9492121996962,0029XX 3RD AVE S,MP20232478,3,2023/01/04 00:00:00+00,108,2023/01/04 00:00:00+00,2023/01/04 01:08:00+00,108,ROBPER,ROBBERY OF PERSON,04 ,2023/01/04 00:00:00+00,,-93.27284,44.94921,-10383084.8263867,5613529.52704312,Phillips West,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,281
-93.271557622211,44.9466605213685,31ST ST E / CLINTON AVE,MP20232480,3,2023/01/04 00:00:00+00,115,2023/01/04 00:00:00+00,2023/01/04 01:15:00+00,115,ROBPAG,ROBBERY PER AGG,04 ,2023/01/04 00:00:00+00,,-93.27156,44.94666,-10382942.3,5613128.182,Central,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,282
-93.2152632836783,44.9026629232877,0055XX 40TH AVE S,MP20232521,3,2023/01/04 00:00:00+00,428,2023/01/03 00:00:00+00,2023/01/04 04:28:00+00,2315,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.21526,44.90266,-10376675.6428863,5606210.74993029,Morris Park,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,283
-93.2467350437002,44.9537475499251,0018XX 27TH ST E,MP20232575,3,2023/01/04 00:00:00+00,946,2023/01/04 00:00:00+00,2023/01/04 09:46:00+00,735,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.24674,44.95375,-10380179.0631507,5614242.92122461,East Phillips,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,284
-93.2114497062268,44.9509858336586,0028XX 43RD AVE S,MP20232597,3,2023/01/04 00:00:00+00,928,2023/01/04 00:00:00+00,2023/01/04 09:28:00+00,100,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.21145,44.95099,-10376251.1174454,5613808.50651839,Cooper,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,285
-93.2683564738994,44.9449828870711,0005XX 32ND ST E,MP20232662,3,2023/01/04 00:00:00+00,1030,2023/01/03 00:00:00+00,2023/01/04 10:30:00+00,2200,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/04 00:00:00+00,,-93.26836,44.94498,-10382585.9497906,5612864.32219202,Central,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,286
-93.2353881134277,44.9809817512352,0004XX 14TH AVE SE,MP20233377,2,2023/01/04 00:00:00+00,1010,2022/01/03 00:00:00+00,2023/01/04 10:10:00+00,400,BURGB,BURGLARY OF BUSINESS,06 ,2023/01/04 00:00:00+00,,-93.23539,44.98098,-10378915.9287301,5618527.94887732,Marcy Holmes,2023/01/04 00:00:00+00,2023/01/05 07:04:17+00,287
