"beta0","beta1","beta2","beta3"
-6.73689997858568,-2.76472025830062,-0.310751208524985,0.667531826956124
-6.70773187972515,-2.76472025830062,-0.310751208524985,0.667429298242546
-6.70773187972515,-2.76472025830062,-0.357582258598634,0.667429298242546
-6.70773187972515,-2.76472025830062,-0.357582258598634,0.667429298242546
-6.70773187972515,-2.78868526462386,-0.428462843552687,0.667429298242546
-6.70627924507633,-2.78868526462386,-0.428462843552687,0.661062152784554
-6.74023229023879,-2.78868526462386,-0.4020815584044,0.730204030816999
-6.76221939842886,-2.69681140604469,-0.50242028686037,0.761909373798074
-6.77722359862371,-2.71376233040137,-0.990827108298676,0.772196883858514
-6.77722359862371,-2.71376233040137,-0.990827108298676,0.802411423211981
-6.77722359862371,-2.72940552706828,-0.932582934557832,0.802411423211981
-6.73625572070924,-2.72940552706828,-0.778176407250623,0.802411423211981
-6.73625572070924,-2.70221069236386,-0.707696027975786,0.667717751309629
-6.73625572070924,-2.70221069236386,-0.707696027975786,0.667717751309629
-6.73625572070924,-2.70011194364205,-0.216677436363067,0.638873220428199
-6.73625572070924,-2.70011194364205,-0.395444061363151,0.633884444524011
-6.74333199211704,-2.70011194364205,-0.611077696530027,0.669717340945445
-6.74333199211704,-2.6944316432841,-0.611077696530027,0.669717340945445
-6.74333199211704,-2.74732697609937,-0.611077696530027,0.669717340945445
-6.74195183411163,-2.74732697609937,-0.277731784705839,0.692720257326377
-6.74195183411163,-2.74732697609937,-0.277731784705839,0.704400133556892
-6.74195183411163,-2.74732697609937,-0.277731784705839,0.695582662860103
-6.74195183411163,-2.74732697609937,-0.465860600123113,0.695582662860103
-6.74195183411163,-2.74732697609937,-0.169321067723427,0.627465178068229
-6.68713530566362,-2.85083830247437,-0.169321067723427,0.627465178068229
-6.68189191143992,-2.82963343983524,-0.0217127630739063,0.627465178068229
-6.68189191143992,-2.82963343983524,-0.194985177167796,0.648071422140659
-6.69173772015038,-2.82963343983524,-0.194985177167796,0.62296533690662
-6.67704261460016,-2.82963343983524,-0.194985177167796,0.62296533690662
-6.65185930439641,-2.95112982065674,-0.194985177167796,0.642609714023086
-6.65185930439641,-2.95112982065674,-0.194985177167796,0.642609714023086
-6.61428479147957,-2.97787221568441,-0.725091630769691,0.642609714023086
-6.61428479147957,-2.89597281826953,-0.549110094044338,0.651299699305293
-6.61428479147957,-2.9143326351036,-0.549110094044338,0.651299699305293
-6.65509181450134,-2.77236227168513,-0.678071180759603,0.621798909169814
-6.65509181450134,-2.70143787667058,-0.678071180759603,0.563967012153717
-6.65509181450134,-2.70143787667058,-0.678071180759603,0.563967012153717
-6.66275215980671,-2.70143787667058,-0.398256706919238,0.563967012153717
-6.66275215980671,-2.70143787667058,-0.398256706919238,0.494683358393204
-6.66275215980671,-2.70143787667058,-0.224371300794592,0.489994139650737
-6.61531328369641,-2.70143787667058,-0.224371300794592,0.512896033547494
-6.61531328369641,-2.76393247234664,-0.198651600053379,0.512896033547494
-6.61531328369641,-2.76393247234664,-0.312384147252318,0.532602746011866
-6.61531328369641,-2.76393247234664,-0.312384147252318,0.532602746011866
-6.61531328369641,-2.85326576594984,-0.312384147252318,0.532602746011866
-6.61531328369641,-2.85326576594984,-0.312384147252318,0.532602746011866
-6.61531328369641,-2.85326576594984,-0.312384147252318,0.532602746011866
-6.60959599851703,-2.84164141485524,-0.312384147252318,0.532602746011866
-6.60959599851703,-2.84164141485524,-0.244721023542903,0.532602746011866
-6.60959599851703,-2.85330125552638,-0.244721023542903,0.532602746011866
-6.60959599851703,-2.85330125552638,-0.244721023542903,0.527277538872455
-6.61718064121901,-2.8464586701444,-0.3309462065711,0.527277538872455
-6.57878731614329,-2.93683009369375,-0.312273767890155,0.527277538872455
-6.54670561128478,-2.95454628562371,-0.0348671330725143,0.501840556069483
-6.54670561128478,-2.98120617390263,-0.0414595917416525,0.501840556069483
-6.54670561128478,-2.98120617390263,-0.200643084345095,0.501840556069483
-6.54670561128478,-2.98120617390263,-0.262881835178272,0.501840556069483
-6.52779041862487,-2.98120617390263,-0.262881835178272,0.501840556069483
-6.53667016537327,-2.98120617390263,-0.262881835178272,0.501840556069483
-6.55400457464765,-3.0110997913248,-0.262881835178272,0.567260718238863
-6.55400457464765,-3.0110997913248,-0.181406914524034,0.567260718238863
-6.55400457464765,-3.0110997913248,-0.557780981525247,0.572190822153877
-6.55400457464765,-2.99384143076215,-0.216031597259395,0.577422840832295
-6.5876556915329,-2.99384143076215,-0.195895619246525,0.577422840832295
-6.56408822262237,-2.99384143076215,-0.42750677170773,0.577422840832295
-6.56408822262237,-2.99059901178645,-0.587473774929726,0.577422840832295
-6.56408822262237,-2.99059901178645,-0.587473774929726,0.573810035311723
-6.56408822262237,-2.95540784481185,-0.70417986712506,0.608965737134803
-6.56408822262237,-2.95540784481185,-0.727931898385131,0.620869439019185
-6.56408822262237,-2.94118947031956,-0.495502126365779,0.549486273638269
-6.56321109844322,-2.94118947031956,-0.495502126365779,0.549486273638269
-6.52957311571305,-2.94118947031956,-0.816864323360187,0.549486273638269
-6.53900017642632,-2.94118947031956,-0.816864323360187,0.579227071335254
-6.53900017642632,-2.92839763555252,-0.798265061396782,0.552851363444883
-6.55396591187056,-2.92839763555252,-0.41458508862391,0.484838540189186
-6.55396591187056,-2.94764846844139,-0.244576582664992,0.534007892967307
-6.55396591187056,-2.94764846844139,-0.244576582664992,0.534007892967307
-6.56589653183008,-2.90188273237535,-0.244576582664992,0.534007892967307
-6.59400677723451,-2.8991516571411,-0.284722066517808,0.534007892967307
-6.59400677723451,-2.83835131185388,-0.284722066517808,0.535840099074187
-6.60668561226698,-2.83835131185388,-0.284722066517808,0.570717506887129
-6.60668561226698,-2.83835131185388,-0.284722066517808,0.570717506887129
-6.60668561226698,-2.88388791952908,-0.288807708136775,0.631879294476074
-6.60668561226698,-2.88388791952908,-0.288807708136775,0.631879294476074
-6.60855471311903,-2.83001045199725,-0.397282483911945,0.634441075520907
-6.60855471311903,-2.83001045199725,-0.397282483911945,0.634441075520907
-6.63098233437262,-2.82727617598169,-0.397282483911945,0.598692842376151
-6.62631650030593,-2.82727617598169,-0.397282483911945,0.571660245307809
-6.62497244254452,-2.82727617598169,-0.495178629028301,0.599550043185307
-6.62497244254452,-2.82727617598169,-0.495178629028301,0.599550043185307
-6.6400076731433,-2.80938146897508,-0.59224942659072,0.596982107579792
-6.62938729289542,-2.80938146897508,-0.680361980831679,0.596982107579792
-6.63395253048136,-2.80716522424849,-0.680361980831679,0.596982107579792
-6.63395253048136,-2.80716522424849,-0.680361980831679,0.649658094018759
-6.69442797242389,-2.80716522424849,-0.680361980831679,0.737434241283394
-6.69442797242389,-2.80646229412311,-1.01348087352739,0.737434241283394
-6.69059781877417,-2.80646229412311,-0.523549503303733,0.737434241283394
-6.69059781877417,-2.88826882533998,-0.523549503303733,0.714999982130851
-6.69059781877417,-2.88826882533998,-0.744727203062665,0.714999982130851
-6.68653294549394,-2.79759188681549,-0.744727203062665,0.704872794946768
-6.71211450733889,-2.77340646879791,-0.658499172733986,0.704872794946768
-6.71211450733889,-2.77340646879791,-0.405283787589556,0.704872794946768
-6.70423079481381,-2.77340646879791,-0.405283787589556,0.687742321256331
-6.69301680453162,-2.80712570172386,-0.426459422877086,0.687742321256331
-6.69301680453162,-2.80712570172386,-0.426459422877086,0.698918560191877
-6.6657248595788,-2.89932801449272,-0.426459422877086,0.698918560191877
-6.6657248595788,-2.89932801449272,-0.426459422877086,0.696827619583402
-6.658940118084,-2.89932801449272,-0.426459422877086,0.679155728606765
-6.65054377632488,-2.89932801449272,-0.426459422877086,0.656949677662616
-6.65054377632488,-2.9003692981285,-0.426459422877086,0.656949677662616
-6.65054377632488,-2.9003692981285,-0.426459422877086,0.662556524526891
-6.68066850987963,-2.9003692981285,-0.426459422877086,0.664437468435524
-6.6697067255158,-2.8366881720842,-0.426459422877086,0.664437468435524
-6.6697067255158,-2.8366881720842,-0.426459422877086,0.664437468435524
-6.68998478157888,-2.83065534210303,-0.330225396819145,0.664437468435524
-6.66164373900178,-2.82557929746552,-0.649743301987216,0.664437468435524
-6.65235934025888,-2.82557929746552,-0.649743301987216,0.664437468435524
-6.65235934025888,-2.82557929746552,-0.34879473162575,0.667945286100782
-6.65235934025888,-2.82557929746552,-0.34879473162575,0.667945286100782
-6.71058590810338,-2.82557929746552,-0.678066451616189,0.744953822800693
-6.68143433791131,-2.82557929746552,-0.678066451616189,0.747905765022877
-6.68143433791131,-2.9172009956102,-0.678066451616189,0.737546096647666
-6.66893294726842,-2.9172009956102,-0.526808735605796,0.781766223607596
-6.6849422605446,-2.97451318695447,-0.526808735605796,0.728441379122025
-6.6849422605446,-2.82746480856062,-0.526808735605796,0.676949098745007
-6.6849422605446,-2.86705816435315,-0.436421227644354,0.676949098745007
-6.63942354151518,-2.84018586715623,-0.436421227644354,0.676949098745007
-6.62824293063228,-2.84018586715623,-0.436421227644354,0.676949098745007
-6.66261022677846,-2.89996947873865,-0.358339056492344,0.676949098745007
-6.69311149908095,-2.73768164691277,-0.358339056492344,0.676949098745007
-6.69311149908095,-2.73768164691277,-0.358339056492344,0.668305560207283
-6.69311149908095,-2.73768164691277,-0.358339056492344,0.668305560207283
-6.71242596470557,-2.73768164691277,-0.358339056492344,0.654127614326016
-6.71242596470557,-2.73768164691277,-0.391808105975001,0.675682701514293
-6.71242596470557,-2.69579796196884,-0.408229999066558,0.689661742527392
-6.71242596470557,-2.69579796196884,-0.530880447998151,0.689650057984836
-6.71242596470557,-2.69579796196884,-0.530880447998151,0.650586638679843
-6.7066686755507,-2.76763669389878,-0.149107798697149,0.650586638679843
-6.7066686755507,-2.77897192021889,-0.488837794962893,0.650586638679843
-6.6910807132514,-2.77897192021889,-0.488837794962893,0.66419576830951
-6.6910807132514,-2.77897192021889,-0.399072344833622,0.628028202220944
-6.6910807132514,-2.77897192021889,-0.399072344833622,0.628028202220944
-6.6910807132514,-2.77897192021889,-0.399072344833622,0.628028202220944
-6.6910807132514,-2.77897192021889,-0.399072344833622,0.628028202220944
-6.6910807132514,-2.77897192021889,-0.210741744246649,0.628028202220944
-6.6910807132514,-2.77897192021889,-0.330203047904923,0.628028202220944
-6.68976382286907,-2.76093845187871,-0.330203047904923,0.628028202220944
-6.68160423463093,-2.71180939634485,-0.402550784337536,0.628028202220944
-6.68160423463093,-2.71180939634485,-0.402550784337536,0.617423095533286
-6.69106594615601,-2.67690499774771,-0.328548304796277,0.542287163926204
-6.66586627025698,-2.80011471267573,-0.155016950564817,0.542287163926204
-6.66586627025698,-2.7557652527603,-0.155016950564817,0.543063358180313
-6.66586627025698,-2.7557652527603,-0.155016950564817,0.609205874296487
-6.66586627025698,-2.74595949084492,-0.155016950564817,0.552212215383594
-6.66586627025698,-2.80915578373703,-0.155016950564817,0.552212215383594
-6.64361680097154,-2.80915578373703,-0.0617829364335643,0.552212215383594
-6.64361680097154,-2.80915578373703,-0.176333780095721,0.567024653326298
-6.64361680097154,-2.80915578373703,-0.164954983581978,0.567024653326298
-6.69502847494998,-2.80915578373703,0.23409927179571,0.567024653326298
-6.69502847494998,-2.80915578373703,0.374625467617226,0.567024653326298
-6.69502847494998,-2.80915578373703,0.365404351231597,0.567024653326298
-6.69502847494998,-2.80915578373703,0.365404351231597,0.567024653326298
-6.6812315086114,-2.80915578373703,0.342636551852952,0.567024653326298
-6.6812315086114,-2.82484557009632,-0.0105605812306964,0.567024653326298
-6.6812315086114,-2.83552714678002,-0.0105605812306964,0.567024653326298
-6.63827624181299,-2.8376560165657,-0.0105605812306964,0.553396975992763
-6.63827624181299,-2.8376560165657,-0.0105605812306964,0.594702314013954
-6.63022955935282,-2.78612968033974,-0.339087392374893,0.59377589512846
-6.62854181321422,-2.88407241730675,-0.339087392374893,0.59377589512846
-6.62854181321422,-2.8786513458978,-0.454016400287613,0.59377589512846
-6.62854181321422,-2.80049869643801,-0.454016400287613,0.572614047465082
-6.62854181321422,-2.80049869643801,-0.454016400287613,0.572614047465082
-6.63188912434027,-2.80049869643801,-0.454016400287613,0.531408678476894
-6.63188912434027,-2.80049869643801,-0.379555868900745,0.618422935295769
-6.65362675513864,-2.80049869643801,-0.379555868900745,0.618422935295769
-6.66310105289935,-2.8159919042021,-0.449999084257669,0.613247083362897
-6.66310105289935,-2.8159919042021,-0.512675370399766,0.599000428378478
-6.64806338555664,-2.86846732003468,-0.512675370399766,0.642539553668734
-6.68509492244763,-2.81575583715649,-0.512675370399766,0.642539553668734
-6.68509492244763,-2.7278976575069,-0.695034351983956,0.642539553668734
-6.68044886950882,-2.74931172308219,-0.278104187617028,0.642539553668734
-6.68044886950882,-2.75207493679681,-0.278104187617028,0.669763524267492
-6.72703477022993,-2.79167064052943,-0.278104187617028,0.714864511613795
-6.76275085339944,-2.79624359321077,-0.278104187617028,0.714864511613795
-6.76275085339944,-2.79624359321077,-0.278104187617028,0.714864511613795
-6.76275085339944,-2.66787623605487,-0.681529644514578,0.64787985370709
-6.76346195349694,-2.66787623605487,-0.647076168565429,0.64787985370709
-6.7634271584353,-2.60463914838326,-0.647076168565429,0.64787985370709
-6.7634271584353,-2.60463914838326,-0.647076168565429,0.637751286279895
-6.7634271584353,-2.60463914838326,-0.111927216139423,0.637751286279895
-6.7634271584353,-2.61877069942069,-0.111927216139423,0.637751286279895
-6.77551380655105,-2.60553218582905,-0.111927216139423,0.590361071372353
-6.76137103029408,-2.60553218582905,-0.111927216139423,0.590361071372353
-6.76137103029408,-2.60553218582905,-0.111927216139423,0.590361071372353
-6.76137103029408,-2.60553218582905,-0.261544520530728,0.610365743796318
-6.75480228564952,-2.60553218582905,0.00336615507313792,0.542181305284467
-6.75480228564952,-2.62728854494933,0.00336615507313792,0.574039279760766
-6.70623767626806,-2.77388055336063,-0.282568291699058,0.574039279760766
-6.70623767626806,-2.77388055336063,0.203755626193674,0.596480444064308
-6.71378674031682,-2.77388055336063,0.0966504514717209,0.596480444064308
-6.71378674031682,-2.76374916791031,-0.282805725928826,0.630499967158677
-6.71378674031682,-2.76374916791031,-0.282805725928826,0.630499967158677
-6.71378674031682,-2.76374916791031,-0.282805725928826,0.630499967158677
-6.71378674031682,-2.79052746788147,0.00162586643570622,0.630499967158677
-6.71378674031682,-2.79052746788147,0.00162586643570622,0.630499967158677
-6.71378674031682,-2.68651629290643,0.00162586643570622,0.63777728703386
-6.71378674031682,-2.68651629290643,0.00162586643570622,0.63777728703386
-6.71378674031682,-2.82430111231198,0.00162586643570622,0.63777728703386
-6.66092000754634,-2.82430111231198,-0.107474091105993,0.63777728703386
-6.66092000754634,-2.83564629528297,-0.223643749308225,0.63777728703386
-6.66092000754634,-2.81522778738768,-0.220084937398017,0.63777728703386
-6.64264407909231,-2.81522778738768,-0.220084937398017,0.599492018259122
-6.64264407909231,-2.81205891615518,-0.220084937398017,0.599492018259122
-6.63732745289152,-2.91173370709143,-0.233180258903068,0.599492018259122
-6.61916128407366,-2.93656903292135,-0.233180258903068,0.58422030078884
-6.61916128407366,-2.87791482892521,-0.233180258903068,0.627930568716847
-6.61916128407366,-2.87791482892521,-0.35367686608367,0.600001632986567
-6.62084187827078,-2.87791482892521,-0.277791139971585,0.600001632986567
-6.62084187827078,-2.87791482892521,-0.277791139971585,0.567522972693857
-6.62084187827078,-2.87791482892521,-0.277791139971585,0.567522972693857
-6.63056726527824,-2.87791482892521,-0.277791139971585,0.580428732306256
-6.57712603756388,-2.9464225828771,-0.277791139971585,0.580428732306256
-6.57712603756388,-2.9464225828771,-0.277791139971585,0.491640563208918
-6.52996880153666,-2.9464225828771,-0.193641510027225,0.491640563208918
-6.55722892843756,-2.9464225828771,-0.193641510027225,0.509086777147587
-6.55722892843756,-2.9464225828771,-0.193641510027225,0.509086777147587
-6.55722892843756,-2.96423325680816,-0.0568249740828289,0.509086777147587
-6.56260736094629,-2.96423325680816,-0.0568249740828289,0.509086777147587
-6.56260736094629,-2.88843187494895,-0.0568249740828289,0.51928729691963
-6.57088352930332,-2.97273740471304,-0.0568249740828289,0.543391910037141
-6.55647030831843,-2.97273740471304,-0.0568249740828289,0.496601319910119
-6.54950188978161,-2.97273740471304,-0.0568249740828289,0.496601319910119
-6.5627547962178,-2.91752135105053,-0.0568249740828289,0.496601319910119
-6.57773728862,-2.82459152331506,-0.133757622503912,0.496601319910119
-6.57773728862,-2.84341879990863,-0.133757622503912,0.496601319910119
-6.57773728862,-2.83616862805414,-0.133757622503912,0.496601319910119
-6.57773728862,-2.83616862805414,-0.441928602654464,0.576590036756692
-6.57773728862,-2.93282216384788,-0.310854913753587,0.527396117252235
-6.57982951222552,-2.89364164158837,-0.101402296206825,0.533727814519911
-6.57982951222552,-2.89364164158837,-0.101402296206825,0.533727814519911
-6.60868694176967,-2.88208275800449,0.0687204155519689,0.533727814519911
-6.60868694176967,-2.84643766347642,0.0687204155519689,0.518177218961938
-6.64487196729315,-2.77211400272925,0.0687204155519689,0.459781285705739
-6.6179540956486,-2.77211400272925,0.0687204155519689,0.459781285705739
-6.61394783900756,-2.77709647860674,-0.159351590347232,0.459781285705739
-6.59260594105525,-2.84996842387495,-0.375333433394974,0.461677869881827
-6.59260594105525,-2.84996842387495,-0.375333433394974,0.456965182866346
-6.59260594105525,-2.83003601439956,-0.297373438479614,0.479080513283618
-6.6100926424788,-2.76171901411975,-0.444645389786692,0.553893960443626
-6.6100926424788,-2.79939658495428,-0.444645389786692,0.553893960443626
-6.61127358341425,-2.79939658495428,-0.610389581939494,0.532647682955372
-6.61127358341425,-2.79939658495428,-0.610389581939494,0.597368395125024
-6.6199938733742,-2.78693146453085,-0.48218705210264,0.59104270268475
-6.63567001804254,-2.79336235764786,-0.387627733976947,0.59104270268475
-6.65156309440431,-2.79336235764786,-0.387627733976947,0.59104270268475
-6.62399932930158,-2.79336235764786,-0.387627733976947,0.583383930662178
-6.62399932930158,-2.79336235764786,-0.387627733976947,0.541769271997161
-6.6102219698797,-2.78483704998197,-0.387627733976947,0.541769271997161
-6.64278550540698,-2.78483704998197,-0.47641084652544,0.545333729002255
-6.6368460502148,-2.78483704998197,-0.140840865125518,0.558270129070799
-6.6368460502148,-2.78483704998197,-0.331335716823775,0.541985868201877
-6.6368460502148,-2.78483704998197,-0.331335716823775,0.541985868201877
-6.6368460502148,-2.78483704998197,-0.331335716823775,0.541985868201877
-6.6368460502148,-2.78483704998197,-0.331335716823775,0.518956019738542
-6.63244947168264,-2.78483704998197,-0.331335716823775,0.518956019738542
-6.63244947168264,-2.78483704998197,-0.331335716823775,0.547962324097966
-6.63244947168264,-2.78483704998197,-0.331335716823775,0.547962324097966
-6.63340227313896,-2.78483704998197,-0.331335716823775,0.547962324097966
-6.63340227313896,-2.76189928562065,-0.331335716823775,0.556884735404921
-6.63340227313896,-2.77146697409459,-0.331335716823775,0.556884735404921
-6.62753850995616,-2.77146697409459,-0.448183753518649,0.48971829757129
-6.62753850995616,-2.77146697409459,0.297742307368077,0.484960644218652
-6.62753850995616,-2.78361003124971,0.156896000217438,0.466919514453666
-6.64208991946952,-2.76856621570583,-0.0943652909295006,0.471393239756711
-6.64208991946952,-2.76856621570583,-0.0943652909295006,0.474906938812656
-6.6072311922313,-2.76856621570583,-0.319176444692994,0.474906938812656
-6.6072311922313,-2.77387160661668,-0.319176444692994,0.474906938812656
-6.61980995408226,-2.77387160661668,-0.319176444692994,0.474906938812656
-6.62441362183588,-2.77387160661668,-0.319176444692994,0.474906938812656
-6.58149214910252,-2.79423770517762,-0.319176444692994,0.474906938812656
-6.58149214910252,-2.83790202586951,-0.24032605202999,0.519446711522434
-6.6014867764342,-2.87510966520012,-0.0299038039513538,0.532287212599284
-6.6014867764342,-2.87510966520012,-0.317906570916828,0.532287212599284
-6.6014867764342,-2.83872842078017,-0.317906570916828,0.532287212599284
-6.62421683474895,-2.83872842078017,-0.317906570916828,0.544261757314565
-6.63323320062583,-2.83872842078017,-0.0858918866904841,0.544261757314565
-6.63323320062583,-2.83872842078017,-0.0858918866904841,0.49610797317399
-6.63323320062583,-2.83872842078017,0.00818605795873925,0.49610797317399
-6.62410410837238,-2.83872842078017,0.00818605795873925,0.488024060587196
-6.62410410837238,-2.83872842078017,-0.0311177990162294,0.488024060587196
-6.62410410837238,-2.83872842078017,-0.0311177990162294,0.488024060587196
-6.62769410228709,-2.73367914567047,-0.0924686427845344,0.488024060587196
-6.62769410228709,-2.73367914567047,-0.0924686427845344,0.475192158535641
-6.62769410228709,-2.78521771892869,-0.0924686427845344,0.475192158535641
-6.62769410228709,-2.8336209427281,0.117792622235896,0.5638499900551
-6.65598454954669,-2.8336209427281,0.0871321658857242,0.5638499900551
-6.65598454954669,-2.83002271091763,-0.0783016431541343,0.5638499900551
-6.65598454954669,-2.83002271091763,-0.0783016431541343,0.558852724250606
-6.62541023873682,-2.88432115430086,-0.0783016431541343,0.558852724250606
-6.62541023873682,-2.88432115430086,-0.229854399569054,0.558852724250606
-6.60896922951504,-2.94226118058814,-0.229854399569054,0.540393787949619
-6.60896922951504,-2.94203658868692,-0.0128346139921539,0.540393787949619
-6.56587918195792,-2.94203658868692,-0.0128346139921539,0.540393787949619
-6.56587918195792,-2.98044977115747,-0.268355031510933,0.540223026755382
-6.56587918195792,-3.01936511546119,-0.268355031510933,0.540223026755382
-6.56587918195792,-2.95287019408614,-0.289125163502417,0.540223026755382
-6.56587918195792,-2.94341821628188,-0.289125163502417,0.52321110740188
-6.56310105479363,-2.94341821628188,-0.289125163502417,0.52321110740188
-6.56310105479363,-2.88115522289127,-0.289125163502417,0.539968487485904
-6.56310105479363,-2.90136514323361,-0.289125163502417,0.539968487485904
-6.56310105479363,-2.90136514323361,-0.425158965406866,0.539968487485904
-6.58920535275525,-2.90136514323361,-0.413274042173574,0.565052308143575
-6.53182821960615,-2.90136514323361,-0.515032127408042,0.525154885641452
-6.53182821960615,-2.90136514323361,-0.515032127408042,0.525154885641452
-6.53182821960615,-2.90136514323361,-0.515032127408042,0.456966563496555
-6.54266255289606,-2.90136514323361,-0.515032127408042,0.536306438662664
-6.54266255289606,-2.90136514323361,-0.442702213794646,0.536306438662664
-6.56034678648188,-2.90136514323361,-0.58300248571869,0.534942439242375
-6.56034678648188,-2.90136514323361,-0.590550079765491,0.534942439242375
-6.56789349256551,-2.88435932654621,-0.65085882082802,0.573300857105068
-6.59221226641514,-2.90202001497827,-0.87279166642388,0.569556174557804
-6.59221226641514,-2.90202001497827,-0.87279166642388,0.64805973078317
-6.59221226641514,-2.88607617814238,-0.87279166642388,0.625902998391746
-6.59220862959043,-2.88607617814238,-0.87279166642388,0.625902998391746
-6.59457383760636,-2.88607617814238,-0.87279166642388,0.625902998391746
-6.59457383760636,-2.83867916096951,-0.875047434465479,0.625902998391746
-6.59457383760636,-2.83867916096951,-0.875047434465479,0.625902998391746
-6.59823076175295,-2.83867916096951,-0.792436040450237,0.639074107979985
-6.59823076175295,-2.83867916096951,-1.15851269640554,0.639074107979985
-6.59823076175295,-2.83867916096951,-1.15851269640554,0.639074107979985
-6.59823076175295,-2.83867916096951,-1.15851269640554,0.662314612392016
-6.61402463150274,-2.79688185204976,-1.15851269640554,0.662314612392016
-6.61402463150274,-2.79688185204976,-1.15851269640554,0.662314612392016
-6.61402463150274,-2.83479325268509,-1.15851269640554,0.662314612392016
-6.60565559173618,-2.83479325268509,-1.15851269640554,0.662314612392016
-6.60565559173618,-2.83479325268509,-1.15851269640554,0.630807840514406
-6.60565559173618,-2.83479325268509,-1.05934729607323,0.62689240120863
-6.62208893719098,-2.83479325268509,-0.437400967003769,0.614818073454511
-6.62208893719098,-2.83479325268509,-0.494018630766538,0.614818073454511
-6.62208893719098,-2.83479325268509,-0.494018630766538,0.614818073454511
-6.65974767335601,-2.83586745356743,-0.123162849382929,0.614818073454511
-6.67750575634284,-2.83586745356743,-0.123162849382929,0.644394643994086
-6.67750575634284,-2.86236858595877,-0.123162849382929,0.644394643994086
-6.6791660563306,-2.83230056442335,-0.123162849382929,0.644394643994086
-6.6791660563306,-2.82568686496839,-0.123162849382929,0.608634963523706
-6.69706456456335,-2.82568686496839,-0.123162849382929,0.608634963523706
-6.6613696952495,-2.82568686496839,-0.232144435183689,0.608634963523706
-6.6613696952495,-2.82099501706041,-0.286905211228828,0.608634963523706
-6.66123927545515,-2.82099501706041,-0.286905211228828,0.608634963523706
-6.66123927545515,-2.82099501706041,-0.286905211228828,0.608634963523706
-6.66123927545515,-2.82099501706041,-0.116321399423068,0.608634963523706
-6.66123927545515,-2.82099501706041,-0.262035122245001,0.608634963523706
-6.66123927545515,-2.82099501706041,-0.262035122245001,0.608634963523706
-6.66123927545515,-2.80710879219327,-0.262035122245001,0.590156113328677
-6.67353846789717,-2.73095576565214,-0.45270307477377,0.590156113328677
-6.67353846789717,-2.77938659004682,-0.45270307477377,0.590156113328677
-6.67812273782062,-2.77938659004682,-0.0940472118850123,0.602760630014133
-6.67812273782062,-2.82408531391487,0.0146857648528045,0.602760630014133
-6.67812273782062,-2.82408531391487,0.0146857648528045,0.602760630014133
-6.67812273782062,-2.82408531391487,-0.318653862813616,0.566012619299274
-6.67812273782062,-2.82408531391487,-0.34657305475028,0.566012619299274
-6.65815372403335,-2.82408531391487,-0.183676413204899,0.566012619299274
-6.65815372403335,-2.82408531391487,-0.183676413204899,0.595696180967044
-6.65815372403335,-2.76922696916239,-0.183676413204899,0.589076100886764
-6.65341674295535,-2.82739655253363,-0.183676413204899,0.60615947931007
-6.65341674295535,-2.82739655253363,-0.629831204061979,0.606126934436147
-6.66627151878764,-2.80675712145327,-0.629831204061979,0.609175158361142
-6.66946486478918,-2.80675712145327,-0.168216791977183,0.54993335028636
-6.6436044276724,-2.83423389794604,-0.168216791977183,0.54993335028636
-6.64153397322044,-2.80665400434021,-0.375004588431492,0.524170197334581
-6.57764178359957,-2.91157850263745,-0.375004588431492,0.544640059348093
-6.56694791400587,-2.91157850263745,-0.375004588431492,0.561074593213166
-6.58169919704648,-2.92802200723566,-0.375004588431492,0.58873934298864
-6.60093888663048,-2.92802200723566,-0.618044080610038,0.612773706707994
-6.60093888663048,-2.92802200723566,-0.618044080610038,0.612773706707994
-6.60093888663048,-2.86290488131002,-0.618044080610038,0.61614051065548
-6.60093888663048,-2.86290488131002,-0.783709324467747,0.61614051065548
-6.60093888663048,-2.86290488131002,-0.684159058493687,0.61614051065548
-6.60093888663048,-2.91492068084268,-0.34990486146326,0.621668157265064
-6.61477219243208,-2.91492068084268,-0.34990486146326,0.574090027671541
-6.61477219243208,-2.91492068084268,-0.34990486146326,0.574090027671541
-6.61477219243208,-2.86269296730392,-0.408540566285819,0.61593267416292
-6.61477219243208,-2.86269296730392,-0.564881253863961,0.61593267416292
-6.60832982855833,-2.83069936417388,-0.564881253863961,0.61593267416292
-6.60832982855833,-2.83069936417388,-0.751917508630752,0.597893633182133
-6.60832982855833,-2.83069936417388,-0.751917508630752,0.560606853496941
-6.60832982855833,-2.83069936417388,-0.200165470166665,0.562275590309561
-6.60832982855833,-2.83069936417388,-0.200165470166665,0.562275590309561
-6.61694724692878,-2.83069936417388,0.0118212388133243,0.562275590309561
-6.61694724692878,-2.85545766178559,-0.255779409732823,0.562275590309561
-6.61694724692878,-2.85545766178559,-0.271045184625936,0.564155464658257
-6.64065362485719,-2.74200235450506,-0.2990179213072,0.564155464658257
-6.64065362485719,-2.74200235450506,-0.2990179213072,0.564155464658257
-6.63488369241065,-2.74200235450506,-0.2990179213072,0.541577524549358
-6.63488369241065,-2.74200235450506,-0.2990179213072,0.541577524549358
-6.64653877705289,-2.74200235450506,-0.2990179213072,0.541577524549358
-6.64653877705289,-2.74200235450506,-0.2990179213072,0.541577524549358
-6.64653877705289,-2.74200235450506,-0.298515522871373,0.541577524549358
-6.64653877705289,-2.74200235450506,-0.298515522871373,0.541577524549358
